SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
750363,HESTERLR,Delisted,R,0.05,,,HESTERLR,,https://www.bseindia.com/stock-share-price/-/hesterlr/750363/,Hester Biosciences Ltd,
750364,UPPERGANLR,Delisted,R,0.05,,,UPPERGANLR,,https://www.bseindia.com/stock-share-price/-/upperganlr/750364/,Upper Ganges Sugar Industries Ltd.,
750365,HBLNIFELR,Delisted,R,0.05,,,HBLNIFELR,,https://www.bseindia.com/stock-share-price/-/hblnifelr/750365/,HBL Power Systems Ltd.,
750366,PONDYOXILR,Delisted,R,0.05,,,PONDYOXILR,,https://www.bseindia.com/stock-share-price/-/pondyoxilr/750366/,Pondy Oxides & Chemicals Limited,
750367,BASAGROLR,Delisted,R,0.05,,,BASAGROLR,,https://www.bseindia.com/stock-share-price/-/basagrolr/750367/,"Basant Agro-Tech (India) Ltd.,",
750368,HINDOILEXLR,Delisted,R,0.05,,,HINDOILEXLR,,https://www.bseindia.com/stock-share-price/-/hindoilexlr/750368/,Hindustan Oil Exploration Co. Ltd.,
750369,MORARTEXTLR,Delisted,R,0.05,,,MORARTEXTLR,,https://www.bseindia.com/stock-share-price/-/morartextlr/750369/,Morarjee Textiles Limited,
750370,GRUHFINLR,Delisted,R,0.05,,,GRUHFINLR,,https://www.bseindia.com/stock-share-price/-/gruhfinlr/750370/,GRUH Finance Ltd,
750371,OCLINDLR,Delisted,R,0.05,,,OCLINDLR,,https://www.bseindia.com/stock-share-price/-/oclindlr/750371/,OCL India Ltd,
750372,TTLTDLR,Delisted,R,0.05,,,TTLTDLR,,https://www.bseindia.com/stock-share-price/-/ttltdlr/750372/,T T Ltd,
750373,ITDCEMENLR,Delisted,R,0.05,,,ITDCEMENLR,,https://www.bseindia.com/stock-share-price/-/itdcemenlr/750373/,ITD Cementation India Ltd,
750374,GEE LIMITED,Delisted,R,0.05,,,GEELTDLR,,https://www.bseindia.com/stock-share-price/-/gee-limited/750374/,GEE Ltd.,
750375,JMCPROLR,Delisted,R,0.05,,,JMCPROLR,,https://www.bseindia.com/stock-share-price/-/jmcprolr/750375/,JMC Projects (india) Ltd.,
750376,RSSOFTLR,Delisted,R,0.05,,,RSSOFTLR,,https://www.bseindia.com/stock-share-price/-/rssoftlr/750376/,R S Software India Ltd.,
750377,SUNSHIELDLR,Delisted,R,0.05,,,SUNSHIELDLR,,https://www.bseindia.com/stock-share-price/-/sunshieldlr/750377/,Sunshield Chemicals Ltd.,
750378,TATACOFFELR,Delisted,R,0.05,,,TATACOFFELR,,https://www.bseindia.com/stock-share-price/-/tatacoffelr/750378/,Tata Coffee Ltd,
750379,TATATELELR,Delisted,R,0.05,,,TATATELELR,,https://www.bseindia.com/stock-share-price/-/tatatelelr/750379/,Tata Teleservices (Maharashtra) Ltd.,
750380,BIRLAVXLLR,Delisted,R,0.05,,,BIRLAVXLLR,,https://www.bseindia.com/stock-share-price/-/birlavxllr/750380/,Digjam Ltd,
750381,SPICELR,Delisted,R,0.05,,,SPICELR,,https://www.bseindia.com/stock-share-price/-/spicelr/750381/,DIGISPICE TECHNOLOGIES LIMITED,
750382,BAJAJFINLR,Delisted,R,0.05,,,BAJAJFINLR,,https://www.bseindia.com/stock-share-price/-/bajajfinlr/750382/,Bajaj Finance Limited,
750383,BAJFINNCDLR,Delisted,R,0.05,,,BAJFINNCDLR,,https://www.bseindia.com/stock-share-price/-/bajfinncdlr/750383/,Bajaj Finance Limited,
750384,ABNUVOLTDLR,Delisted,R,0.05,,,ABNUVOLTDLR,,https://www.bseindia.com/stock-share-price/-/abnuvoltdlr/750384/,ADITYA BIRLA NUVO LTD.,
750385,DUTRONPOLR,Delisted,R,0.05,,,DUTRONPOLR,,https://www.bseindia.com/stock-share-price/-/dutronpolr/750385/,Dutron  Polymers Ltd.,
750386,KIRLOFERRLR,Delisted,R,0.05,,,KIRLOFERRLR,,https://www.bseindia.com/stock-share-price/-/kirloferrlr/750386/,Kirloskar Ferrous Industries Ltd.,
750387,ENNOREEQLR,Delisted,R,0.05,,,ENNOREEQLR,,https://www.bseindia.com/stock-share-price/-/ennoreeqlr/750387/,Ennore Coke Limited,
750388,ENNOREWRTLR,Delisted,R,0.05,,,ENNOREWRTLR,,https://www.bseindia.com/stock-share-price/-/ennorewrtlr/750388/,Ennore Coke Limited,
750389,BENGALTEALR,Delisted,R,0.05,,,BENGALTEALR,,https://www.bseindia.com/stock-share-price/-/bengaltealr/750389/,Bengal Tea & fabrics Ltd.,
750390,LGBALALR,Delisted,R,0.05,,,LGBALALR,,https://www.bseindia.com/stock-share-price/-/lgbalalr/750390/,L.g.Balkrishnan & Bros. Ltd.,
750391,VIMALOILLR,Delisted,R,0.05,,,VIMALOILLR,,https://www.bseindia.com/stock-share-price/-/vimaloillr/750391/,Vimal Oil & Foods Ltd.,
750392,UNIPRDCTLR,Delisted,R,0.05,,,UNIPRDCTLR,,https://www.bseindia.com/stock-share-price/-/uniprdctlr/750392/,"Uniproducts (India) Ltd.,",
750393,ACGLLR,Delisted,R,0.05,,,ACGLLR,,https://www.bseindia.com/stock-share-price/-/acgllr/750393/,"Automobile Corpn. of Goa Ltd.,",
750394,TRENTLTDLR,Delisted,R,0.05,,,TRENTLTDLR,,https://www.bseindia.com/stock-share-price/-/trentltdlr/750394/,Trent Ltd [Lakme Ltd],
750395,INFODRIVELR,Delisted,R,0.05,,,INFODRIVELR,,https://www.bseindia.com/stock-share-price/-/infodrivelr/750395/,Info-Drive Software Ltd.,
750396,SRINISHIPLR,Delisted,R,0.05,,,SRINISHIPLR,,https://www.bseindia.com/stock-share-price/-/srinishiplr/750396/,SSPDL Limited,
750397,ORIENTPAPLR,Delisted,R,0.05,,,ORIENTPAPLR,,https://www.bseindia.com/stock-share-price/-/orientpaplr/750397/,Orient Paper & Industries Ltd.,
750398,SHALIMARLR,Delisted,R,0.05,,,SHALIMARLR,,https://www.bseindia.com/stock-share-price/-/shalimarlr/750398/,Shalimar Productions Ltd.,
750399,DAGGERFORLR,Delisted,R,0.05,,,DAGGERFORLR,,https://www.bseindia.com/stock-share-price/-/daggerforlr/750399/,Birla Machining & Toolings Limited,
750400,KANPURPLALR,Delisted,R,0.05,,,KANPURPLALR,,https://www.bseindia.com/stock-share-price/-/kanpurplalr/750400/,Kanpur Plastipack Limited,
750401,GTLINFRALR,Delisted,R,0.05,,,GTLINFRALR,,https://www.bseindia.com/stock-share-price/-/gtlinfralr/750401/,GTL Infrastructure Limited,
750402,FORTISFSLR,Delisted,R,0.05,,,FORTISFSLR,,https://www.bseindia.com/stock-share-price/-/fortisfslr/750402/,Dion Global Solutions Limited,
750403,CHOLAMDBSLR,Delisted,R,0.05,,,CHOLAMDBSLR,,https://www.bseindia.com/stock-share-price/-/cholamdbslr/750403/,Cholamandalam Investment and Finance Company Ltd,
750404,ORBITEXPOLR,Delisted,R,0.05,,,ORBITEXPOLR,,https://www.bseindia.com/stock-share-price/-/orbitexpolr/750404/,Orbit Exports Ltd.,
750405,FEDMOGULLR,Delisted,R,0.05,,,FEDMOGULLR,,https://www.bseindia.com/stock-share-price/-/fedmogullr/750405/,Federal-Mogul Goetze (India) Ltd,
750406,ITDCEMENTLR,Delisted,R,10.00,,,ITDCEMENTLR,,https://www.bseindia.com/stock-share-price/-/itdcementlr/750406/,ITD Cementation India Ltd,
750407,DICINDIALR,Delisted,R,0.05,,,DICINDIALR,,https://www.bseindia.com/stock-share-price/-/dicindialr/750407/,DIC India Ltd,
750408,SAKTHIFINLR,Delisted,R,0.05,,,SAKTHIFINLR,,https://www.bseindia.com/stock-share-price/-/sakthifinlr/750408/,"Sakthi Finance Ltd.,",
750409,TATASTLEQLR,Delisted,R,0.05,,,TATASTLEQLR,,https://www.bseindia.com/stock-share-price/-/tatastleqlr/750409/,TATA STEEL LIMITED,
750410,TATACCPSLR,Delisted,R,0.05,,,TATACCPSLR,,https://www.bseindia.com/stock-share-price/-/tataccpslr/750410/,TATA STEEL LIMITED,
750411,HINDUSOILLR,Delisted,R,0.05,,,HINDUSOILLR,,https://www.bseindia.com/stock-share-price/-/hindusoillr/750411/,Hindustan Oil Exploration Co. Ltd.,
750412,FEDERALBKLR,Delisted,R,0.05,,,FEDERALBKLR,,https://www.bseindia.com/stock-share-price/-/federalbklr/750412/,Federal Bank Ltd.,
750413,EXIDEINDLR,Delisted,R,0.05,,,EXIDEINDLR,,https://www.bseindia.com/stock-share-price/-/exideindlr/750413/,"Exide Industries Ltd.,",
750414,KHAITANWELR,Delisted,R,0.05,,,KHAITANWELR,,https://www.bseindia.com/stock-share-price/-/khaitanwelr/750414/,Spectacle Ventures Limited,
750415,NANDANEXILR,Delisted,R,0.05,,,NANDANEXILR,,https://www.bseindia.com/stock-share-price/-/nandanexilr/750415/,Nandan Denim Limited,
750416,UBENGINELR,Delisted,R,0.05,,,UBENGINELR,,https://www.bseindia.com/stock-share-price/-/ubenginelr/750416/,UB Engineering Ltd,
750417,STATEBNKLR,Delisted,R,0.05,,,STATEBNKLR,,https://www.bseindia.com/stock-share-price/-/statebnklr/750417/,"State Bank Of India,",
750418,DLAKSHMILR,Delisted,R,0.05,,,DLAKSHMILR,,https://www.bseindia.com/stock-share-price/-/dlakshmilr/750418/,Dhanlaxmi Bank Limited,
750419,MUKESHSTLR,Delisted,R,0.05,,,MUKESHSTLR,,https://www.bseindia.com/stock-share-price/-/mukeshstlr/750419/,"Mukesh Steels Ltd.,",
750420,INDHOTEQLR,Delisted,R,0.05,,,INDHOTEQLR,,https://www.bseindia.com/stock-share-price/-/indhoteqlr/750420/,Indian Hotels Co. Ltd,
750421,INDHOTNCDLR,Delisted,R,0.05,,,INDHOTNCDLR,,https://www.bseindia.com/stock-share-price/-/indhotncdlr/750421/,Indian Hotels Co. Ltd,
750422,BODALCHELR,Delisted,R,0.05,,,BODALCHELR,,https://www.bseindia.com/stock-share-price/-/bodalchelr/750422/,Bodal Chemicals Ltd,
750423,NETWORK18LR,Delisted,R,0.05,,,NETWORK18LR,,https://www.bseindia.com/stock-share-price/-/network18lr/750423/,Network 18 Media & Investments Limited,
750424,GODREJCONLR,Delisted,R,0.05,,,GODREJCONLR,,https://www.bseindia.com/stock-share-price/-/godrejconlr/750424/,Godrej Consumer Products Ltd.,
750425,VISAGARPOLR,Delisted,R,0.05,,,VISAGARPOLR,,https://www.bseindia.com/stock-share-price/-/visagarpolr/750425/,Visagar Polytex Ltd,
750426,FILMCITYMLR,Delisted,R,0.05,,,FILMCITYMLR,,https://www.bseindia.com/stock-share-price/-/filmcitymlr/750426/,Filmcity Media Ltd.,
750427,UNITDBREWLR,Delisted,R,0.05,,,UNITDBREWLR,,https://www.bseindia.com/stock-share-price/-/unitdbrewlr/750427/,United Breweries Ltd.,
750428,CENTURYEXLR,Delisted,R,0.05,,,CENTURYEXLR,,https://www.bseindia.com/stock-share-price/-/centuryexlr/750428/,"Century Extrusions Ltd.,",
750429,SANGMEDIALR,Delisted,R,0.05,,,SANGMEDIALR,,https://www.bseindia.com/stock-share-price/-/sangmedialr/750429/,Sanguine Media Ltd.,
750430,ENTEGRALR,Delisted,R,0.05,,,ENTEGRALR,,https://www.bseindia.com/stock-share-price/-/entegralr/750430/,Entegra Limited,
750431,OUDHSUGARLR,Delisted,R,0.05,,,OUDHSUGARLR,,https://www.bseindia.com/stock-share-price/-/oudhsugarlr/750431/,"Oudh Sugar Mills Ltd.,",
750432,JKTYRELR,Delisted,R,0.05,,,JKTYRELR,,https://www.bseindia.com/stock-share-price/-/jktyrelr/750432/,JK Tyre & Industries Ltd.,
750433,FACTENTLR,Delisted,R,0.05,,,FACTENTLR,,https://www.bseindia.com/stock-share-price/-/factentlr/750433/,Fact Enterprise  Limited,
750434,HINDALINDLR,Delisted,R,0.05,,,HINDALINDLR,,https://www.bseindia.com/stock-share-price/-/hindalindlr/750434/,Hindalco Industries Ltd.,
750435,DAMODARLR,Delisted,R,0.05,,,DAMODARLR,,https://www.bseindia.com/stock-share-price/-/damodarlr/750435/,Damodar Industries Limited,
750436,TATAMOEQLR,Delisted,R,0.05,,,TATAMOEQLR,,https://www.bseindia.com/stock-share-price/-/tatamoeqlr/750436/,Tata Motors Ltd.,
750437,TATAMOAEQLR,Delisted,R,0.05,,,TATAMOAEQLR,,https://www.bseindia.com/stock-share-price/-/tatamoaeqlr/750437/,Tata Motors Ltd.,
750438,SADHANALR,Delisted,R,0.05,,,SADHANALR,,https://www.bseindia.com/stock-share-price/-/sadhanalr/750438/,"Sadhana Nitrochem Ltd.,",
750439,TATAINVLR,Delisted,R,0.05,,,TATAINVLR,,https://www.bseindia.com/stock-share-price/-/tatainvlr/750439/,"Tata Investment Corporation Ltd.,",
750440,TAYOROLLSLR,Delisted,R,0.05,,,TAYOROLLSLR,,https://www.bseindia.com/stock-share-price/-/tayorollslr/750440/,Tayo Rolls Ltd.,
750441,RESTILELR,Delisted,R,0.05,,,RESTILELR,,https://www.bseindia.com/stock-share-price/-/restilelr/750441/,Restile Ceramics Ltd.,
750442,UGARSUGARLR,Delisted,R,0.05,,,UGARSUGARLR,,https://www.bseindia.com/stock-share-price/-/ugarsugarlr/750442/,Ugar Sugar Works Ltd.,
750443,FEDEMOGULLR,Delisted,R,0.05,,,FEDEMOGULLR,,https://www.bseindia.com/stock-share-price/-/fedemogullr/750443/,Federal-Mogul Goetze (India) Ltd,
750444,SUMEETINDLR,Delisted,R,0.05,,,SUMEETINDLR,,https://www.bseindia.com/stock-share-price/-/sumeetindlr/750444/,Sumeet Industries Ltd,
750445,DISHTVLR,Delisted,R,0.05,,,DISHTVLR,,https://www.bseindia.com/stock-share-price/-/dishtvlr/750445/,Dish TV India Limited,
750446,THOMASCKLR,Delisted,R,0.05,,,THOMASCKLR,,https://www.bseindia.com/stock-share-price/-/thomascklr/750446/,"Thomas Cook (India) Ltd.,",
750447,MULTIPLUSLR,Delisted,R,0.05,,,MULTIPLUSLR,,https://www.bseindia.com/stock-share-price/-/multipluslr/750447/,"Multiplus Holdings Ltd.,",
750448,MONEYMATTLR,Delisted,R,0.05,,,MONEYMATTLR,,https://www.bseindia.com/stock-share-price/-/moneymattlr/750448/,Capri Global Capital Limited,
750449,CHEMPLASTLR,Delisted,R,0.05,,,CHEMPLASTLR,,https://www.bseindia.com/stock-share-price/-/chemplastlr/750449/,"Chemplast Sanmar Ltd.,",
750450,GANGOTRILR,Delisted,R,0.05,,,GANGOTRILR,,https://www.bseindia.com/stock-share-price/-/gangotrilr/750450/,Gangotri Iron & Steel Company Ltd,
750451,ALOKINDLR,Delisted,R,0.05,,,ALOKINDLR,,https://www.bseindia.com/stock-share-price/-/alokindlr/750451/,Alok Industries Ltd.,
750452,HIGHENERGLR,Delisted,R,0.05,,,HIGHENERGLR,,https://www.bseindia.com/stock-share-price/-/highenerglr/750452/,"High Energy Batteries (India) Ltd.,",
750453,SYNCOMFORLR,Delisted,R,0.05,,,SYNCOMFORLR,,https://www.bseindia.com/stock-share-price/-/syncomforlr/750453/,Syncom Formulations (India) Ltd.,
750454,NOUVEAULR,Delisted,R,0.05,,,NOUVEAULR,,https://www.bseindia.com/stock-share-price/-/nouveaulr/750454/,Nouveau Global Ventures Limited,
750455,PIRGLASSLR,Delisted,R,0.05,,,PIRGLASSLR,,https://www.bseindia.com/stock-share-price/-/pirglasslr/750455/,Piramal Glass Ltd,
750456,JMCLR,Delisted,R,0.05,,,JMCLR,,https://www.bseindia.com/stock-share-price/-/jmclr/750456/,JMC Projects (india) Ltd.,
750457,TINPLATEQLR,Delisted,R,0.05,,,TINPLATEQLR,,https://www.bseindia.com/stock-share-price/-/tinplateqlr/750457/,"Tinplate Company of India Ltd.,",
750458,TINPLATEFCD,Delisted,R,0.05,,,TINPLATEFCD,,https://www.bseindia.com/stock-share-price/-/tinplatefcd/750458/,"Tinplate Company of India Ltd.,",
750459,GREENPLYLR,Delisted,R,0.05,,,GREENPLYLR,,https://www.bseindia.com/stock-share-price/-/greenplylr/750459/,Greenply Industries Ltd,
750460,PERFECTLR,Delisted,R,0.05,,,PERFECTLR,,https://www.bseindia.com/stock-share-price/-/perfectlr/750460/,Perfectpac Limited,
750461,TELE18LR,Delisted,R,0.05,,,TELE18LR,,https://www.bseindia.com/stock-share-price/-/tele18lr/750461/,Television Eighteen India Ltd.,
750462,GREYCELLSLR,Delisted,R,0.05,,,GREYCELLSLR,,https://www.bseindia.com/stock-share-price/-/greycellslr/750462/,IRONWOOD EDUCATION LIMITED,
750463,WIRELR,Delisted,R,0.05,,,WIRELR,,https://www.bseindia.com/stock-share-price/-/wirelr/750463/,Siti Networks Limited,
750464,FORTISLR,Delisted,R,0.05,,,FORTISLR,,https://www.bseindia.com/stock-share-price/-/fortislr/750464/,Fortis Healthcare Ltd,
750465,MORARJEELR,Delisted,R,0.05,,,MORARJEELR,,https://www.bseindia.com/stock-share-price/-/morarjeelr/750465/,Morarjee Textiles Limited,
750466,IMPEXLR,Delisted,R,0.05,,,IMPEXLR,,https://www.bseindia.com/stock-share-price/-/impexlr/750466/,Impex Ferro tech Ltd.,
750467,CITYUNIONLR,Delisted,R,0.05,,,CITYUNIONLR,,https://www.bseindia.com/stock-share-price/-/cityunionlr/750467/,City Union Bank Ltd,
750468,INFOMEDIALR,Delisted,R,0.05,,,INFOMEDIALR,,https://www.bseindia.com/stock-share-price/-/infomedialr/750468/,Infomedia Press Limited,
750469,RELIGARELR,Delisted,R,0.05,,,RELIGARELR,,https://www.bseindia.com/stock-share-price/-/religarelr/750469/,Religare Enterprises Ltd,
750470,JAYSHREELR,Delisted,R,0.05,,,JAYSHREELR,,https://www.bseindia.com/stock-share-price/-/jayshreelr/750470/,"Jayshree Chemicals Ltd.,",
750471,SWARAJLR,Delisted,R,0.05,,,SWARAJLR,,https://www.bseindia.com/stock-share-price/-/swarajlr/750471/,SML ISUZU LIMITED,
750472,APPMILLSLR,Delisted,R,0.05,,,APPMILLSLR,,https://www.bseindia.com/stock-share-price/-/appmillslr/750472/,ANDHRA PAPER LIMITED,
750473,ARIHANTLR,Delisted,R,0.05,,,ARIHANTLR,,https://www.bseindia.com/stock-share-price/-/arihantlr/750473/,Arihant Superstructures Limited,
750474,IBN18LR,Delisted,R,0.05,,,IBN18LR,,https://www.bseindia.com/stock-share-price/-/ibn18lr/750474/,TV18 Broadcast Ltd.,
750475,INTELLCAPLR,Delisted,R,0.05,,,INTELLCAPLR,,https://www.bseindia.com/stock-share-price/-/intellcaplr/750475/,Intellivate Capital Ventures Limited,
750476,TULIVEDEVLR,Delisted,R,0.05,,,TULIVEDEVLR,,https://www.bseindia.com/stock-share-price/-/tulivedevlr/750476/,Tulive Developers Limited,
750477,HINDUJAFOLR,Delisted,R,0.05,,,HINDUJAFOLR,,https://www.bseindia.com/stock-share-price/-/hindujafolr/750477/,Hinduja Foundries Ltd,
750478,VIDEOCONLR,Delisted,R,0.05,,,VIDEOCONLR,,https://www.bseindia.com/stock-share-price/-/videoconlr/750478/,Videocon Industries Ltd.,
750479,ADANIENTLR,Delisted,R,0.05,,,ADANIENTLR,,https://www.bseindia.com/stock-share-price/-/adanientlr/750479/,Adani Enterprises Ltd.,
750480,PREMIERLR,Delisted,R,0.05,,,PREMIERLR,,https://www.bseindia.com/stock-share-price/-/premierlr/750480/,Premier Energy and Infrastructure  Limited,
750481,SUZLONLR,Delisted,R,0.05,,,SUZLONLR,,https://www.bseindia.com/stock-share-price/-/suzlonlr/750481/,SUZLON ENERGY LTD.,
750482,COMFORTLR,Delisted,R,0.05,,,COMFORTLR,,https://www.bseindia.com/stock-share-price/-/comfortlr/750482/,Comfort Intech Ltd,
750483,REIAGROLR,Delisted,R,0.05,,,REIAGROLR,,https://www.bseindia.com/stock-share-price/-/reiagrolr/750483/,Rei Agro Ltd.,
750484,ECEINDLR,Delisted,R,0.05,,,ECEINDLR,,https://www.bseindia.com/stock-share-price/-/eceindlr/750484/,ECE Industries Ltd.,
750485,TRENTRLR,Delisted,R,0.05,,,TRENTRLR,,https://www.bseindia.com/stock-share-price/-/trentrlr/750485/,Trent Ltd [Lakme Ltd],
750486,GULFOILLR,Delisted,R,0.05,,,GULFOILLR,,https://www.bseindia.com/stock-share-price/-/gulfoillr/750486/,GOCL Corporation Limited,
750487,CAMFINELR,Delisted,R,0.05,,,CAMFINELR,,https://www.bseindia.com/stock-share-price/-/camfinelr/750487/,Camlin Fine Sciences Ltd,
750488,SADBHAVLR,Delisted,R,0.05,,,SADBHAVLR,,https://www.bseindia.com/stock-share-price/-/sadbhavlr/750488/,Sadbhav Engineering Ltd.,
750489,SBMLR,Delisted,R,0.05,,,SBMLR,,https://www.bseindia.com/stock-share-price/-/sbmlr/750489/,State Bank Of Mysore,
750490,ROHITLR,Delisted,R,0.05,,,ROHITLR,,https://www.bseindia.com/stock-share-price/-/rohitlr/750490/,ROHIT FERRO-TECH LTD.,
750491,RAMKASHLR,Delisted,R,0.05,,,RAMKASHLR,,https://www.bseindia.com/stock-share-price/-/ramkashlr/750491/,Gemmia Oiltech (India) Ltd,
750492,MURUDCELR,Delisted,R,0.05,,,MURUDCELR,,https://www.bseindia.com/stock-share-price/-/murudcelr/750492/,"Murudeshwar Ceramics Ltd.,",
750493,JYOTISTLR,Delisted,R,0.05,,,JYOTISTLR,,https://www.bseindia.com/stock-share-price/-/jyotistlr/750493/,"Jyoti Structures Ltd.,",
750494,KMCSHILLR,Delisted,R,0.05,,,KMCSHILLR,,https://www.bseindia.com/stock-share-price/-/kmcshillr/750494/,KMC Speciality Hospitals India Limited,
750495,EIHLR,Delisted,R,0.05,,,EIHLR,,https://www.bseindia.com/stock-share-price/-/eihlr/750495/,EIH Ltd,
750496,KARBANKLR,Delisted,R,0.05,,,KARBANKLR,,https://www.bseindia.com/stock-share-price/-/karbanklr/750496/,Karnataka Bank Ltd.,
750497,ARROWTEXLR,Delisted,R,0.05,,,ARROWTEXLR,,https://www.bseindia.com/stock-share-price/-/arrowtexlr/750497/,Arrow Textiles Limited,
750498,CBILR,Delisted,R,0.05,,,CBILR,,https://www.bseindia.com/stock-share-price/-/cbilr/750498/,Central Bank of India,
750499,TULSYANLR,Delisted,R,0.05,,,TULSYANLR,,https://www.bseindia.com/stock-share-price/-/tulsyanlr/750499/,Tulsyan NEC Ltd,
750500,SBBJLR,Delisted,R,0.05,,,SBBJLR,,https://www.bseindia.com/stock-share-price/-/sbbjlr/750500/,"State Bank of Bikaner & Jaipur,",
750501,KRYPTONLR,Delisted,R,0.05,,,KRYPTONLR,,https://www.bseindia.com/stock-share-price/-/kryptonlr/750501/,Krypton Industries Ltd,
750503,ASALLR,Delisted,R,0.05,,,ASALLR,,https://www.bseindia.com/stock-share-price/-/asallr/750503/,Automotive Stampings and Assemblies Ltd.,
750504,BAMPSLLR,Delisted,R,0.05,,,BAMPSLLR,,https://www.bseindia.com/stock-share-price/-/bampsllr/750504/,Bampsl Securities Ltd.,
750505,MUTHTFNLR,Delisted,R,0.05,,,MUTHTFNLR,,https://www.bseindia.com/stock-share-price/-/muthtfnlr/750505/,Muthoot Capital Services Ltd.,
750506,ELFORGELR,Delisted,R,0.05,,,ELFORGELR,,https://www.bseindia.com/stock-share-price/-/elforgelr/750506/,El Forge Ltd.,
750507,JKPPRLR,Delisted,R,0.05,,,JKPPRLR,,https://www.bseindia.com/stock-share-price/-/jkpprlr/750507/,JK Paper Ltd.,
750508,ARVINDLR,Delisted,R,0.05,,,ARVINDLR,,https://www.bseindia.com/stock-share-price/-/arvindlr/750508/,Arvind International ltd.,
750509,VELHOLR,Delisted,R,0.05,,,VELHOLR,,https://www.bseindia.com/stock-share-price/-/velholr/750509/,Velan Hotels Ltd.,
750510,ATULAUTOLR,Delisted,R,0.05,,,ATULAUTOLR,,https://www.bseindia.com/stock-share-price/-/atulautolr/750510/,Atul Auto Limited,
750511,BAJAJHINDLR,Delisted,R,0.05,,,BAJAJHINDLR,,https://www.bseindia.com/stock-share-price/-/bajajhindlr/750511/,Bajaj Hindusthan Sugar Limited,
750512,VELJANDENLR,Delisted,R,0.05,,,VELJANDENLR,,https://www.bseindia.com/stock-share-price/-/veljandenlr/750512/,Veljan Denison Limited,
750513,FAMEINDIALR,Delisted,R,0.05,,,FAMEINDIALR,,https://www.bseindia.com/stock-share-price/-/fameindialr/750513/,Fame India Ltd,
750514,AAREYDRUGLR,Delisted,R,0.05,,,AAREYDRUGLR,,https://www.bseindia.com/stock-share-price/-/aareydruglr/750514/,Aarey Drugs & Pharmaceuticals Ltd,
750515,ARCPRLR,Delisted,R,0.05,NA,,ARCPRLR,,https://www.bseindia.com/stock-share-price/-/arcprlr/750515/,Arrow Greentech Limited,
